Date,Closing_Price,SMA20,Daily_Return,Direction,Streaks,Profit,Signal
2025-03-31,221.58761596679688,221.3945838928223,0.019,Up,1,694.4267654418945,Hold
2025-04-01,222.64503479003906,220.75914001464847,0.005,Up,2,694.4267654418945,Hold
2025-04-02,223.34332275390625,220.16808700561526,0.003,Up,3,700.4021530151367,Sell
2025-04-03,202.69384765625,218.5650100708008,-0.092,Down,-1,700.4021530151367,
2025-04-04,187.92002868652344,216.03669891357424,-0.073,Down,-2,700.4021530151367,
2025-04-07,181.0169219970703,213.74131774902344,-0.037,Down,-3,700.4021530151367,
2025-04-08,171.9989776611328,211.32622909545898,-0.05,Down,-4,700.4021530151367,Buy
2025-04-09,198.3644561767578,210.42194290161135,0.153,Up,1,726.7676315307617,Sell
2025-04-10,189.9550323486328,209.4612945556641,-0.042,Down,-1,726.7676315307617,Buy
2025-04-11,197.66615295410156,208.6961669921875,0.041,Up,1,726.7676315307617,Hold
2025-04-14,202.02549743652344,208.12356872558595,0.022,Up,2,738.8380966186523,Sell
2025-04-15,201.6464080810547,207.59735565185548,-0.002,Down,-1,738.8380966186523,
2025-04-16,193.79563903808594,206.551416015625,-0.039,Down,-2,738.8380966186523,Buy
2025-04-17,196.4990234375,205.69750595092773,0.014,Up,1,741.5414810180664,Sell
2025-04-21,192.6883544921875,204.4450714111328,-0.019,Down,-1,741.5414810180664,Buy
2025-04-22,199.25228881835938,203.39813461303712,0.034,Up,1,741.5414810180664,Hold
2025-04-23,204.1004180908203,202.44297256469727,0.024,Up,2,741.5414810180664,Hold
2025-04-24,207.8612060546875,201.78657913208008,0.018,Up,3,741.5414810180664,Hold
2025-04-25,208.76898193359375,201.05985717773436,0.004,Up,4,741.5414810180664,Hold
2025-04-28,209.62689208984375,200.67280502319335,0.004,Up,5,741.5414810180664,Hold
2025-04-29,210.6942901611328,200.12813873291017,0.005,Up,6,741.5414810180664,Hold
2025-04-30,211.9811248779297,199.5949432373047,0.006,Up,7,741.5414810180664,Hold
2025-05-01,212.79913330078125,199.06773376464847,0.004,Up,8,761.6522598266602,Sell
2025-05-02,204.8485870361328,199.17547073364258,-0.037,Down,-1,761.6522598266602,
2025-05-05,198.40435791015625,199.6996871948242,-0.031,Down,-2,761.6522598266602,
2025-05-06,198.02528381347656,200.55010528564452,-0.002,Down,-3,761.6522598266602,
2025-05-07,195.7707977294922,201.7386962890625,-0.011,Down,-4,761.6522598266602,Buy
2025-05-08,197.00778198242188,201.6708625793457,0.006,Up,1,761.6522598266602,Hold
2025-05-09,198.0452423095703,202.07537307739258,0.005,Up,2,761.6522598266602,Hold
2025-05-12,210.55104064941406,202.7196174621582,0.063,Up,3,761.6522598266602,Hold
2025-05-13,212.68861389160156,203.25277328491214,0.01,Up,4,778.5700759887695,Sell
2025-05-14,212.08929443359375,203.77491760253906,-0.003,Down,-1,778.5700759887695,
2025-05-15,211.21029663085938,204.64565048217776,-0.004,Down,-2,778.5700759887695,
2025-05-16,211.0205078125,205.37172470092773,-0.001,Down,-3,778.5700759887695,
2025-05-19,208.54331970214844,206.1644729614258,-0.012,Down,-4,778.5700759887695,
2025-05-20,206.62550354003906,206.53313369750978,-0.009,Down,-5,778.5700759887695,
2025-05-21,201.86090087890625,206.42115783691406,-0.023,Down,-6,778.5700759887695,
2025-05-22,201.13172912597656,206.0846839904785,-0.004,Down,-7,778.5700759887695,
2025-05-23,195.04864501953125,205.39866714477537,-0.03,Down,-8,778.5700759887695,Buy
2025-05-27,199.98304748535156,204.91647491455078,0.025,Up,1,778.5700759887695,Hold
2025-05-28,200.1927947998047,204.39140014648436,0.001,Up,2,783.714225769043,Sell
2025-05-29,199.72332763671875,203.77851028442385,-0.002,Down,-1,783.714225769043,Buy
2025-05-30,200.622314453125,203.16966934204103,0.005,Up,1,783.714225769043,Hold
2025-06-02,201.47134399414062,203.0008071899414,0.004,Up,2,783.714225769043,Hold
2025-06-03,203.03956604003906,203.2325675964356,0.008,Up,3,787.0304641723633,Sell
2025-06-04,202.590087890625,203.46080780029297,-0.002,Down,-1,787.0304641723633,
2025-06-05,200.40257263183594,203.69239654541016,-0.011,Down,-2,787.0304641723633,Buy
2025-06-06,203.68882751464844,204.0264488220215,0.016,Up,1,790.3167190551758,Sell
2025-06-09,201.2216339111328,204.18526840209964,-0.012,Down,-1,790.3167190551758,Buy
2025-06-10,202.44024658203125,203.7797286987305,0.006,Up,1,791.5353317260742,Sell
2025-06-11,198.55465698242188,203.07303085327152,-0.019,Down,-1,791.5353317260742,Buy
2025-06-12,198.97418212890625,202.41727523803712,0.002,Up,1,791.9548568725586,Sell
2025-06-13,196.227294921875,201.6681251525879,-0.014,Down,-1,791.9548568725586,Buy
2025-06-16,198.195068359375,201.02685317993163,0.01,Up,1,793.9226303100586,Sell
2025-06-17,195.418212890625,200.37059783935547,-0.014,Down,-1,793.9226303100586,Buy
2025-06-18,196.35714721679688,199.85718002319337,0.005,Up,1,793.9226303100586,Hold
2025-06-20,200.7721405029297,199.80274200439453,0.022,Up,2,793.9226303100586,Hold
2025-06-23,201.27157592773438,199.80973434448242,0.002,Up,3,799.775993347168,Sell
2025-06-24,200.07293701171875,200.06094894409182,-0.006,Down,-1,799.775993347168,Buy
2025-06-25,201.33151245117188,200.1283721923828,0.006,Up,1,801.0345687866211,Sell
2025-06-26,200.7721405029297,200.15733947753907,-0.003,Down,-1,801.0345687866211,Buy
2025-06-27,200.85205078125,200.21377563476562,0.0,Flat,1,801.0345687866211,Hold
2025-06-30,204.93740844726562,200.42953033447267,0.02,Up,2,801.0345687866211,Hold
2025-07-01,207.58441162109375,200.73518371582034,0.013,Up,3,801.0345687866211,Hold
2025-07-02,212.1991729736328,201.19316406250002,0.022,Up,4,801.0345687866211,Hold
2025-07-03,213.30792236328125,201.72905578613282,0.005,Up,5,813.5703506469727,Sell
2025-07-07,209.7119903564453,202.19452667236328,-0.017,Down,-1,813.5703506469727,Buy
2025-07-08,209.7719268798828,202.49868164062502,0.0,Flat,1,813.5703506469727,Hold
2025-07-09,210.90065002441406,202.98263244628907,0.005,Up,2,813.5703506469727,Hold
2025-07-10,212.16920471191406,203.4690803527832,0.006,Up,3,816.0275650024414,Sell
2025-07-11,210.92062377929688,204.08737869262697,-0.006,Down,-1,816.0275650024414,
2025-07-14,208.3834991455078,204.55784454345704,-0.012,Down,-2,816.0275650024414,Buy
2025-07-15,208.87295532226562,205.19012756347658,0.002,Up,1,816.0275650024414,Hold
2025-07-16,209.92176818847656,205.77646255493164,0.005,Up,2,817.5658340454102,Sell
2025-07-17,209.78192138671875,206.49464797973636,-0.001,Down,-1,817.5658340454102,Buy
2025-07-18,210.9405975341797,207.2238204956055,0.006,Up,1,817.5658340454102,Hold
2025-07-21,212.23912048339844,207.79716949462895,0.006,Up,2,817.5658340454102,Hold
2025-07-22,214.15695190429688,208.44143829345705,0.009,Up,3,821.9408645629883,Sell
2025-07-23,213.9072265625,209.1331527709961,-0.001,Down,-1,821.9408645629883,
2025-07-24,213.51766967773438,209.74246063232422,-0.002,Down,-2,821.9408645629883,Buy
2025-07-25,213.63754272460938,210.3857307434082,0.001,Up,1,821.9408645629883,Hold
2025-07-28,213.80735778808594,211.03349609375,0.001,Up,2,822.2305526733398,Sell
2025-07-29,211.03050231933594,211.33815078735353,-0.013,Down,-1,822.2305526733398,
2025-07-30,208.81301879882812,211.39958114624022,-0.011,Down,-2,822.2305526733398,
2025-07-31,207.33470153808594,211.15635757446287,-0.007,Down,-3,822.2305526733398,
2025-08-01,202.1505889892578,210.59849090576174,-0.025,Down,-4,822.2305526733398,Buy
2025-08-04,203.11949157714844,210.26886596679688,0.005,Up,1,823.1994552612305,Sell
2025-08-05,202.68995666503906,209.91476745605468,-0.002,Down,-1,823.1994552612305,Buy
2025-08-06,213.0082550048828,210.02014770507813,0.051,Up,1,823.1994552612305,Hold
2025-08-07,219.7805633544922,210.400715637207,0.032,Up,2,823.1994552612305,Hold
2025-08-08,229.0900115966797,211.30918502807617,0.042,Up,3,849.5995101928711,Sell
2025-08-11,227.17999267578125,212.24900970458987,-0.008,Down,-1,849.5995101928711,Buy
2025-08-12,229.64999389648438,213.28786163330076,0.011,Up,1,849.5995101928711,Hold
2025-08-13,233.3300018310547,214.4582733154297,0.016,Up,2,855.7495193481445,Sell
2025-08-14,232.77999877929688,215.6081771850586,-0.002,Down,-1,855.7495193481445,
2025-08-15,231.58999633789062,216.64064712524413,-0.005,Down,-2,855.7495193481445,
2025-08-18,230.88999938964844,217.57319107055665,-0.003,Down,-3,855.7495193481445,
2025-08-19,230.55999755859375,218.3933433532715,-0.001,Down,-4,855.7495193481445,
2025-08-20,226.00999450683594,218.99848175048828,-0.02,Down,-5,855.7495193481445,
2025-08-21,224.89999389648438,219.5675979614258,-0.005,Down,-6,855.7495193481445,Buy
2025-08-22,227.75999450683594,220.27372055053712,0.013,Up,1,858.6095199584961,Sell
2025-08-25,227.16000366210938,220.9413528442383,-0.003,Down,-1,858.6095199584961,Buy
2025-08-26,229.30999755859375,221.8553276062012,0.009,Up,1,858.6095199584961,Hold
2025-08-27,230.49000549316406,222.93917694091797,0.005,Up,2,858.6095199584961,Hold
2025-08-28,232.55999755859375,224.20044174194337,0.009,Up,3,864.0095138549805,Sell
2025-08-29,232.13999938964844,225.69991226196288,-0.002,Down,-1,864.0095138549805,
2025-09-02,229.72000122070312,227.02993774414062,-0.01,Down,-2,864.0095138549805,Buy
2025-09-03,238.47000122070312,228.81893997192384,0.038,Up,1,864.0095138549805,Hold
2025-09-04,239.77999877929688,230.15752716064452,0.005,Up,2,874.0695114135742,Sell
2025-09-05,239.69000244140625,231.15299911499022,-0.0,Flat,-1,874.0695114135742,
2025-09-08,237.8800048828125,231.59249877929685,-0.008,Down,-2,874.0695114135742,
2025-09-09,234.35000610351562,231.95099945068358,-0.015,Down,-3,874.0695114135742,
2025-09-10,226.7899932861328,231.807999420166,-0.032,Down,-4,874.0695114135742,Buy
2025-09-11,230.02999877929688,231.64299926757812,0.014,Up,1,874.0695114135742,Hold
2025-09-12,234.07000732421875,231.7074996948242,0.018,Up,2,874.0695114135742,Hold
2025-09-15,236.6999969482422,231.9629997253418,0.011,Up,3,874.0695114135742,Hold
2025-09-16,238.14999389648438,232.3259994506836,0.006,Up,4,874.0695114135742,Hold
2025-09-17,238.99000549316406,232.74749984741212,0.004,Up,5,886.2695236206055,Sell
2025-09-18,237.8800048828125,233.34100036621095,-0.005,Down,-1,886.2695236206055,Buy
2025-09-19,245.5,234.37100067138672,0.032,Up,1,893.889518737793,Sell
